read(MB/s) write(MB/s) Queue_Length Utilization date time elapsed_time
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104375
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104380
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104385
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104390
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104395
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104400
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104405
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104410
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104415
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104420
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104425
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104430
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104435
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104440
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104445
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104450
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104455
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104460
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104465
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104470
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104475
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104480
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104485
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104490
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104495
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104500
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104505
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104510
0.78 0.46 0.44 134.04 2016-04-15 11:55:26 104515
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104520
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104525
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104530
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104535
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104540
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104545
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104550
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104555
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104560
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104565
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104570
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104575
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104580
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104585
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104590
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104595
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104600
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104605
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104610
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104615
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104620
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104625
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104630
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104635
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104640
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104645
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104650
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104655
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104660
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104665
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104670
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104675
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104680
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104685
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104690
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104695
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104700
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104705
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104710
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104715
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104720
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104725
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104730
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104735
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104740
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104745
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104750
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104755
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104760
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104765
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104770
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104775
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104780
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104785
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104790
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104795
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104800
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104805
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104810
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104815
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104820
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104825
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104830
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104835
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104840
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104845
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104850
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104855
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104860
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104865
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104870
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104875
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104880
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104885
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104890
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104895
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104900
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104905
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104910
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104915
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104920
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104925
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104930
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104935
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104940
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104945
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104950
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104955
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104960
0.78 0.46 0.44 134.04 2016-04-15 11:55:27 104965
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104970
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104975
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104980
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104985
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104990
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 104995
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105000
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105005
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105010
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105015
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105020
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105025
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105030
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105035
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105040
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105045
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105050
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105055
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105060
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105065
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105070
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105075
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105080
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105085
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105090
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105095
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105100
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105105
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105110
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105115
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105120
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105125
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105130
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105135
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105140
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105145
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105150
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105155
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105160
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105165
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105170
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105175
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105180
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105185
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105190
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105195
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105200
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105205
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105210
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105215
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105220
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105225
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105230
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105235
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105240
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105245
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105250
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105255
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105260
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105265
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105270
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105275
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105280
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105285
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105290
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105295
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105300
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105305
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105310
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105315
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105320
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105325
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105330
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105335
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105340
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105345
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105350
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105355
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105360
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105365
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105370
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105375
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105380
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105385
0.78 0.46 0.44 134.04 2016-04-15 11:55:28 105390
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105395
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105400
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105405
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105410
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105415
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105420
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105425
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105430
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105435
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105440
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105445
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105450
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105455
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105460
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105465
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105470
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105475
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105480
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105485
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105490
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105495
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105500
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105505
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105510
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105515
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105520
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105525
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105530
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105535
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105540
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105545
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105550
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105555
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105560
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105565
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105570
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105575
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105580
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105585
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105590
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105595
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105600
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105605
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105610
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105615
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105620
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105625
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105630
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105635
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105640
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105645
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105650
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105655
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105660
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105665
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105670
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105675
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105680
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105685
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105690
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105695
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105700
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105705
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105710
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105715
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105720
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105725
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105730
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105735
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105740
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105745
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105750
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105755
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105760
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105765
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105770
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105775
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105780
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105785
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105790
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105795
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105800
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105805
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105810
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105815
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105820
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105825
0.78 0.46 0.44 134.04 2016-04-15 11:55:29 105830
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105835
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105840
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105845
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105850
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105855
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105860
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105865
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105870
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105875
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105880
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105885
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105890
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105895
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105900
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105905
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105910
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105915
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105920
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105925
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105930
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105935
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105940
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105945
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105950
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105955
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105960
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105965
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105970
0.78 0.46 0.44 134.04 2016-04-15 11:55:30 105975
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 105980
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 105985
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 105990
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 105995
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106000
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106005
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106010
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106015
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106020
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106025
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106030
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106035
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106040
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106045
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106050
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106055
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106060
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106065
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106070
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106075
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106080
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106085
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106090
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106095
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106100
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106105
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106110
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106115
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106120
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106125
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106130
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106135
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106140
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106145
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106150
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106155
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106160
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106165
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106170
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106175
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106180
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106185
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106190
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106195
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106200
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106205
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106210
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106215
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106220
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106225
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106230
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106235
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106240
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106245
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106250
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106255
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106260
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106265
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106270
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106275
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106280
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106285
0.78 0.46 0.44 133.99 2016-04-15 11:55:30 106290
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106295
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106300
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106305
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106310
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106315
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106320
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106325
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106330
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106335
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106340
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106345
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106350
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106355
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106360
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106365
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106370
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106375
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106380
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106385
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106390
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106395
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106400
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106405
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106410
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106415
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106420
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106425
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106430
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106435
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106440
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106445
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106450
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106455
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106460
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106465
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106470
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106475
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106480
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106485
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106490
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106495
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106500
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106505
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106510
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106515
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106520
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106525
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106530
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106535
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106540
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106545
0.78 0.46 0.44 133.99 2016-04-15 11:55:31 106550
