read(MB/s) write(MB/s) Queue_Length Utilization date time elapsed_time
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42085
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42090
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42095
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42100
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42105
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42110
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42115
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42120
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42125
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42130
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42135
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42140
0.17 0.09 0.04 50.46 2016-04-15 16:30:01 42145
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42150
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42155
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42160
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42165
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42170
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42175
0.17 0.09 0.04 50.46 2016-04-15 16:30:02 42180
0.17 0.09 0.04 49.97 2016-04-15 16:30:02 42185
0.17 0.09 0.04 50.05 2016-04-15 16:30:02 42190
0.17 0.09 0.04 50.11 2016-04-15 16:30:02 42195
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42200
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42205
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42210
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42215
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42220
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42225
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42230
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42235
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42240
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42245
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42250
0.17 0.09 0.04 50.24 2016-04-15 16:30:02 42255
0.17 0.09 0.04 50.24 2016-04-15 16:30:03 42260
0.17 0.09 0.04 50.24 2016-04-15 16:30:03 42265
0.17 0.09 0.04 50.24 2016-04-15 16:30:03 42270
0.17 0.09 0.04 50.24 2016-04-15 16:30:03 42275
0.17 0.09 0.04 50.24 2016-04-15 16:30:03 42280
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42285
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42290
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42295
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42300
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42305
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42310
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42315
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42320
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42325
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42330
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42335
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42340
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42345
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42350
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42355
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42360
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42365
0.17 0.09 0.04 50.22 2016-04-15 16:30:03 42370
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42375
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42380
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42385
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42390
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42395
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42400
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42405
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42410
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42415
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42420
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42425
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42430
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42435
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42440
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42445
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42450
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42455
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42460
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42465
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42470
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42475
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42480
0.17 0.09 0.04 50.22 2016-04-15 16:30:04 42485
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42490
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42495
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42500
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42505
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42510
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42515
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42520
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42525
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42530
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42535
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42540
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42545
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42550
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42555
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42560
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42565
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42570
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42575
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42580
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42585
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42590
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42595
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42600
0.17 0.09 0.04 50.22 2016-04-15 16:30:05 42605
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42610
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42615
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42620
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42625
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42630
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42635
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42640
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42645
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42650
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42655
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42660
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42665
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42670
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42675
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42680
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42685
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42690
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42695
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42700
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42705
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42710
0.17 0.09 0.04 50.22 2016-04-15 16:30:06 42715
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42720
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42725
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42730
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42735
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42740
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42745
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42750
0.17 0.09 0.04 50.22 2016-04-15 16:30:07 42755
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42760
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42765
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42770
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42775
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42780
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42785
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42790
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42795
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42800
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42805
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42810
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42815
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42820
0.17 0.09 0.04 50.21 2016-04-15 16:30:07 42825
0.17 0.09 0.04 50.21 2016-04-15 16:30:08 42830
0.17 0.09 0.04 50.21 2016-04-15 16:30:08 42835
0.17 0.09 0.04 50.21 2016-04-15 16:30:08 42840
0.17 0.09 0.04 50.21 2016-04-15 16:30:08 42845
0.17 0.09 0.04 50.21 2016-04-15 16:30:08 42850
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42855
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42860
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42865
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42870
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42875
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42880
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42885
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42890
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42895
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42900
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42905
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42910
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42915
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42920
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42925
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42930
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42935
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42940
0.17 0.09 0.04 50.19 2016-04-15 16:30:08 42945
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42950
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42955
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42960
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42965
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42970
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42975
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42980
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42985
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42990
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 42995
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43000
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43005
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43010
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43015
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43020
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43025
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43030
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43035
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43040
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43045
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43050
0.17 0.09 0.04 50.19 2016-04-15 16:30:09 43055
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43060
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43065
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43070
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43075
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43080
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43085
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43090
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43095
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43100
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43105
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43110
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43115
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43120
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43125
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43130
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43135
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43140
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43145
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43150
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43155
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43160
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43165
0.17 0.09 0.04 50.19 2016-04-15 16:30:10 43170
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43175
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43180
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43185
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43190
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43195
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43200
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43205
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43210
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43215
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43220
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43225
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43230
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43235
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43240
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43245
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43250
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43255
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43260
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43265
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43270
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43275
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43280
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43285
0.17 0.09 0.04 50.19 2016-04-15 16:30:11 43290
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43295
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43300
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43305
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43310
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43315
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43320
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43325
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43330
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43335
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43340
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43345
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43350
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43355
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43360
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43365
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43370
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43375
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43380
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43385
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43390
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43395
0.17 0.09 0.04 50.19 2016-04-15 16:30:12 43400
0.17 0.09 0.04 50.19 2016-04-15 16:30:13 43405
0.17 0.09 0.04 50.19 2016-04-15 16:30:13 43410
0.17 0.09 0.04 50.19 2016-04-15 16:30:13 43415
0.17 0.09 0.04 50.19 2016-04-15 16:30:13 43420
0.17 0.09 0.04 50.19 2016-04-15 16:30:13 43425
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43430
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43435
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43440
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43445
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43450
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43455
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43460
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43465
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43470
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43475
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43480
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43485
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43490
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43495
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43500
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43505
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43510
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43515
0.17 0.09 0.04 50.17 2016-04-15 16:30:13 43520
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43525
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43530
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43535
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43540
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43545
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43550
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43555
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43560
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43565
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43570
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43575
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43580
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43585
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43590
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43595
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43600
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43605
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43610
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43615
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43620
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43625
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43630
0.17 0.09 0.04 50.17 2016-04-15 16:30:14 43635
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43640
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43645
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43650
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43655
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43660
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43665
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43670
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43675
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43680
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43685
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43690
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43695
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43700
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43705
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43710
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43715
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43720
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43725
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43730
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43735
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43740
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43745
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43750
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43755
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43760
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43765
0.17 0.09 0.04 50.17 2016-04-15 16:30:15 43770
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43775
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43780
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43785
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43790
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43795
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43800
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43805
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43810
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43815
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43820
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43825
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43830
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43835
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43840
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43845
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43850
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43855
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43860
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43865
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43870
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43875
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43880
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43885
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43890
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43895
0.17 0.09 0.04 50.17 2016-04-15 16:30:16 43900
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43905
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43910
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43915
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43920
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43925
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43930
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43935
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43940
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43945
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43950
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43955
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43960
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43965
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43970
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43975
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43980
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43985
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43990
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 43995
0.17 0.09 0.04 50.17 2016-04-15 16:30:17 44000
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44005
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44010
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44015
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44020
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44025
0.17 0.09 0.04 50.17 2016-04-15 16:30:18 44030
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44035
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44040
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44045
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44050
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44055
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44060
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44065
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44070
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44075
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44080
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44085
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44090
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44095
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44100
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44105
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44110
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44115
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44120
0.17 0.09 0.04 50.16 2016-04-15 16:30:18 44125
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44130
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44135
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44140
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44145
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44150
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44155
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44160
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44165
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44170
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44175
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44180
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44185
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44190
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44195
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44200
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44205
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44210
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44215
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44220
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44225
0.17 0.09 0.04 50.16 2016-04-15 16:30:19 44230
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44235
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44240
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44245
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44250
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44255
0.17 0.09 0.04 50.16 2016-04-15 16:30:20 44260
